name, name_modified, nr_samples, fs, channel_ids, sequence, class, avg. quality, segment id
3_2211_0.mat,3_0_2211,240000,400,16,3,0,100,369
3_2212_0.mat,3_0_2212,240000,400,16,4,0,100,369
3_2213_0.mat,3_0_2213,240000,400,16,5,0,100,369
3_2214_0.mat,3_0_2214,240000,400,16,6,0,100,369
3_2215_0.mat,3_0_2215,240000,400,16,1,0,100,370
3_2216_0.mat,3_0_2216,240000,400,16,2,0,100,370
3_2217_0.mat,3_0_2217,240000,400,16,3,0,73,370
3_2218_0.mat,3_0_2218,240000,400,16,4,0,94,370
3_2219_0.mat,3_0_2219,240000,400,16,5,0,98,370
3_2220_0.mat,3_0_2220,240000,400,16,6,0,100,370
3_2221_0.mat,3_0_2221,240000,400,16,1,0,100,371
3_2222_0.mat,3_0_2222,240000,400,16,2,0,100,371
3_2223_0.mat,3_0_2223,240000,400,16,3,0,100,371
3_2224_0.mat,3_0_2224,240000,400,16,4,0,100,371
3_2225_0.mat,3_0_2225,240000,400,16,5,0,100,371
3_2226_0.mat,3_0_2226,240000,400,16,6,0,100,371
3_2227_0.mat,3_0_2227,240000,400,16,1,0,97,372
3_2228_0.mat,3_0_2228,240000,400,16,2,0,88,372
3_2229_0.mat,3_0_2229,240000,400,16,3,0,100,372
3_2230_0.mat,3_0_2230,240000,400,16,4,0,100,372
3_2231_0.mat,3_0_2231,240000,400,16,5,0,100,372
3_2232_0.mat,3_0_2232,240000,400,16,6,0,100,372
3_2233_0.mat,3_0_2233,240000,400,16,1,0,100,373
3_2234_0.mat,3_0_2234,240000,400,16,2,0,100,373
3_2235_0.mat,3_0_2235,240000,400,16,3,0,100,373
3_2236_0.mat,3_0_2236,240000,400,16,4,0,100,373
3_2237_0.mat,3_0_2237,240000,400,16,5,0,100,373
3_2238_0.mat,3_0_2238,240000,400,16,6,0,100,373
3_2239_0.mat,3_0_2239,240000,400,16,1,0,100,374
3_2240_0.mat,3_0_2240,240000,400,16,2,0,100,374
3_2241_0.mat,3_0_2241,240000,400,16,3,0,100,374
3_2242_0.mat,3_0_2242,240000,400,16,4,0,100,374
3_2243_0.mat,3_0_2243,240000,400,16,5,0,100,374
3_2244_0.mat,3_0_2244,240000,400,16,6,0,100,374
3_1_1.mat,3_1_0001,240000,400,16,1,1,100,375
3_2_1.mat,3_1_0002,240000,400,16,2,1,100,375
3_3_1.mat,3_1_0003,240000,400,16,3,1,100,375
3_4_1.mat,3_1_0004,240000,400,16,4,1,100,375
3_5_1.mat,3_1_0005,240000,400,16,5,1,100,375
3_6_1.mat,3_1_0006,240000,400,16,6,1,100,375
3_7_1.mat,3_1_0007,240000,400,16,1,1,100,376
3_8_1.mat,3_1_0008,240000,400,16,2,1,100,376
3_9_1.mat,3_1_0009,240000,400,16,3,1,100,376
3_10_1.mat,3_1_0010,240000,400,16,4,1,100,376
3_11_1.mat,3_1_0011,240000,400,16,5,1,100,376
3_12_1.mat,3_1_0012,240000,400,16,6,1,99,376
3_13_1.mat,3_1_0013,240000,400,16,1,1,100,377
3_14_1.mat,3_1_0014,240000,400,16,2,1,100,377
3_15_1.mat,3_1_0015,240000,400,16,3,1,100,377
3_16_1.mat,3_1_0016,240000,400,16,4,1,100,377
3_17_1.mat,3_1_0017,240000,400,16,5,1,100,377
3_18_1.mat,3_1_0018,240000,400,16,6,1,100,377
3_19_1.mat,3_1_0019,240000,400,16,1,1,100,378
3_20_1.mat,3_1_0020,240000,400,16,2,1,100,378
3_21_1.mat,3_1_0021,240000,400,16,3,1,100,378
3_22_1.mat,3_1_0022,240000,400,16,4,1,100,378
3_23_1.mat,3_1_0023,240000,400,16,5,1,100,378
3_24_1.mat,3_1_0024,240000,400,16,6,1,100,378
3_25_1.mat,3_1_0025,240000,400,16,1,1,100,379
3_26_1.mat,3_1_0026,240000,400,16,2,1,100,379
3_27_1.mat,3_1_0027,240000,400,16,3,1,100,379
3_28_1.mat,3_1_0028,240000,400,16,4,1,100,379
3_29_1.mat,3_1_0029,240000,400,16,5,1,100,379
3_30_1.mat,3_1_0030,240000,400,16,6,1,100,379
3_31_1.mat,3_1_0031,240000,400,16,1,1,100,380
3_32_1.mat,3_1_0032,240000,400,16,2,1,100,380
3_33_1.mat,3_1_0033,240000,400,16,3,1,100,380
3_34_1.mat,3_1_0034,240000,400,16,4,1,71,380
3_35_1.mat,3_1_0035,240000,400,16,5,1,100,380
3_36_1.mat,3_1_0036,240000,400,16,6,1,100,380
3_37_1.mat,3_1_0037,240000,400,16,1,1,100,381
3_38_1.mat,3_1_0038,240000,400,16,2,1,99,381
3_39_1.mat,3_1_0039,240000,400,16,3,1,100,381
3_40_1.mat,3_1_0040,240000,400,16,4,1,100,381
3_41_1.mat,3_1_0041,240000,400,16,5,1,100,381
3_42_1.mat,3_1_0042,240000,400,16,6,1,100,381
3_43_1.mat,3_1_0043,240000,400,16,1,1,100,382
3_44_1.mat,3_1_0044,240000,400,16,2,1,100,382
3_45_1.mat,3_1_0045,240000,400,16,3,1,100,382
3_46_1.mat,3_1_0046,240000,400,16,4,1,100,382
3_47_1.mat,3_1_0047,240000,400,16,5,1,100,382
3_48_1.mat,3_1_0048,240000,400,16,6,1,100,382
3_49_1.mat,3_1_0049,240000,400,16,1,1,100,383
3_50_1.mat,3_1_0050,240000,400,16,2,1,100,383
3_51_1.mat,3_1_0051,240000,400,16,3,1,100,383
3_52_1.mat,3_1_0052,240000,400,16,4,1,100,383
3_53_1.mat,3_1_0053,240000,400,16,5,1,100,383
3_54_1.mat,3_1_0054,240000,400,16,6,1,100,383
3_55_1.mat,3_1_0055,240000,400,16,1,1,100,384
3_56_1.mat,3_1_0056,240000,400,16,2,1,100,384
3_57_1.mat,3_1_0057,240000,400,16,3,1,100,384
3_58_1.mat,3_1_0058,240000,400,16,4,1,100,384
3_59_1.mat,3_1_0059,240000,400,16,5,1,100,384
3_60_1.mat,3_1_0060,240000,400,16,6,1,100,384
3_61_1.mat,3_1_0061,240000,400,16,1,1,100,385
3_62_1.mat,3_1_0062,240000,400,16,2,1,100,385
3_63_1.mat,3_1_0063,240000,400,16,3,1,100,385
3_64_1.mat,3_1_0064,240000,400,16,4,1,100,385
3_65_1.mat,3_1_0065,240000,400,16,5,1,100,385
3_66_1.mat,3_1_0066,240000,400,16,6,1,100,385
3_67_1.mat,3_1_0067,240000,400,16,1,1,100,386
3_68_1.mat,3_1_0068,240000,400,16,2,1,100,386
3_69_1.mat,3_1_0069,240000,400,16,3,1,100,386
3_70_1.mat,3_1_0070,240000,400,16,4,1,100,386
3_71_1.mat,3_1_0071,240000,400,16,5,1,100,386
3_72_1.mat,3_1_0072,240000,400,16,6,1,100,386
3_73_1.mat,3_1_0073,240000,400,16,1,1,100,387
3_74_1.mat,3_1_0074,240000,400,16,2,1,100,387
3_75_1.mat,3_1_0075,240000,400,16,3,1,100,387
3_76_1.mat,3_1_0076,240000,400,16,4,1,100,387
3_77_1.mat,3_1_0077,240000,400,16,5,1,100,387
3_78_1.mat,3_1_0078,240000,400,16,6,1,100,387
3_79_1.mat,3_1_0079,240000,400,16,1,1,100,388
3_80_1.mat,3_1_0080,240000,400,16,2,1,100,388
3_81_1.mat,3_1_0081,240000,400,16,3,1,100,388
3_82_1.mat,3_1_0082,240000,400,16,4,1,100,388
3_83_1.mat,3_1_0083,240000,400,16,5,1,100,388
3_84_1.mat,3_1_0084,240000,400,16,6,1,100,388
3_85_1.mat,3_1_0085,240000,400,16,1,1,100,389
3_86_1.mat,3_1_0086,240000,400,16,2,1,100,389
3_87_1.mat,3_1_0087,240000,400,16,3,1,100,389
3_88_1.mat,3_1_0088,240000,400,16,4,1,100,389
3_89_1.mat,3_1_0089,240000,400,16,5,1,100,389
3_90_1.mat,3_1_0090,240000,400,16,6,1,100,389
3_91_1.mat,3_1_0091,240000,400,16,1,1,100,390
3_92_1.mat,3_1_0092,240000,400,16,2,1,100,390
3_93_1.mat,3_1_0093,240000,400,16,3,1,95,390
3_94_1.mat,3_1_0094,240000,400,16,4,1,95,390
3_95_1.mat,3_1_0095,240000,400,16,5,1,100,390
3_96_1.mat,3_1_0096,240000,400,16,6,1,100,390
3_97_1.mat,3_1_0097,240000,400,16,1,1,100,391
3_98_1.mat,3_1_0098,240000,400,16,2,1,100,391
3_99_1.mat,3_1_0099,240000,400,16,3,1,100,391
3_100_1.mat,3_1_0100,240000,400,16,4,1,100,391
3_101_1.mat,3_1_0101,240000,400,16,5,1,100,391
3_102_1.mat,3_1_0102,240000,400,16,6,1,100,391
3_103_1.mat,3_1_0103,240000,400,16,1,1,100,392
3_104_1.mat,3_1_0104,240000,400,16,2,1,100,392
3_105_1.mat,3_1_0105,240000,400,16,3,1,100,392
3_106_1.mat,3_1_0106,240000,400,16,4,1,100,392
3_107_1.mat,3_1_0107,240000,400,16,5,1,100,392
3_108_1.mat,3_1_0108,240000,400,16,6,1,100,392
3_109_1.mat,3_1_0109,240000,400,16,1,1,100,393
3_110_1.mat,3_1_0110,240000,400,16,2,1,100,393
3_111_1.mat,3_1_0111,240000,400,16,3,1,100,393
3_112_1.mat,3_1_0112,240000,400,16,4,1,100,393
3_113_1.mat,3_1_0113,240000,400,16,5,1,100,393
3_114_1.mat,3_1_0114,240000,400,16,6,1,100,393
3_115_1.mat,3_1_0115,240000,400,16,1,1,90,394
3_116_1.mat,3_1_0116,240000,400,16,2,1,100,394
3_117_1.mat,3_1_0117,240000,400,16,3,1,98,394
3_118_1.mat,3_1_0118,240000,400,16,4,1,100,394
3_119_1.mat,3_1_0119,240000,400,16,5,1,100,394
3_120_1.mat,3_1_0120,240000,400,16,6,1,100,394
3_121_1.mat,3_1_0121,240000,400,16,1,1,100,395
3_122_1.mat,3_1_0122,240000,400,16,2,1,100,395
3_123_1.mat,3_1_0123,240000,400,16,3,1,100,395
3_124_1.mat,3_1_0124,240000,400,16,4,1,100,395
3_125_1.mat,3_1_0125,240000,400,16,5,1,100,395
3_126_1.mat,3_1_0126,240000,400,16,6,1,100,395
3_127_1.mat,3_1_0127,240000,400,16,1,1,100,396
3_128_1.mat,3_1_0128,240000,400,16,2,1,100,396
3_129_1.mat,3_1_0129,240000,400,16,3,1,100,396
3_130_1.mat,3_1_0130,240000,400,16,4,1,99,396
3_131_1.mat,3_1_0131,240000,400,16,5,1,100,396
3_132_1.mat,3_1_0132,240000,400,16,6,1,100,396
3_133_1.mat,3_1_0133,240000,400,16,1,1,100,397
3_134_1.mat,3_1_0134,240000,400,16,2,1,100,397
3_135_1.mat,3_1_0135,240000,400,16,3,1,79,397
3_136_1.mat,3_1_0136,240000,400,16,4,1,100,397
3_137_1.mat,3_1_0137,240000,400,16,5,1,100,397
3_138_1.mat,3_1_0138,240000,400,16,6,1,100,397
3_139_1.mat,3_1_0139,240000,400,16,1,1,63,398
3_140_1.mat,3_1_0140,240000,400,16,2,1,0,398
3_141_1.mat,3_1_0141,240000,400,16,3,1,0,398
3_142_1.mat,3_1_0142,240000,400,16,4,1,0,398
3_143_1.mat,3_1_0143,240000,400,16,5,1,92,398
3_144_1.mat,3_1_0144,240000,400,16,6,1,100,398
3_145_1.mat,3_1_0145,240000,400,16,1,1,86,399
3_146_1.mat,3_1_0146,240000,400,16,2,1,75,399
3_147_1.mat,3_1_0147,240000,400,16,3,1,100,399
3_148_1.mat,3_1_0148,240000,400,16,4,1,100,399
3_149_1.mat,3_1_0149,240000,400,16,5,1,100,399
3_150_1.mat,3_1_0150,240000,400,16,6,1,100,399
